Timestamp,Event,cwnd,sstresh
2020-04-21 16:34:07.796438,Triple Duplicate,7,4
2020-04-21 16:34:07.796439,,8,4
2020-04-21 16:34:07.796440,Triple Duplicate,7,4
2020-04-21 16:34:07.796441,,8,4
2020-04-21 16:34:07.796441,,9,4
2020-04-21 16:34:07.796442,Triple Duplicate,7,4
2020-04-21 16:34:07.796443,,8,4
2020-04-21 16:34:07.796443,,9,4
2020-04-21 16:34:07.796444,Triple Duplicate,7,4
2020-04-21 16:34:07.796445,,8,4
2020-04-21 16:34:07.796445,,9,4
2020-04-21 16:34:07.796446,Triple Duplicate,7,4
2020-04-21 16:34:07.796447,,8,4
2020-04-21 16:34:07.796447,,9,4
2020-04-21 16:34:07.796448,Triple Duplicate,7,4
2020-04-21 16:34:07.796449,,8,4
2020-04-21 16:34:07.797729,Retransmission,1,4
2020-04-21 16:34:07.797906,,2,4
2020-04-21 16:34:07.797907,,4,4
2020-04-21 16:34:07.797908,Triple Duplicate,5,2
2020-04-21 16:34:07.797908,,6,2
2020-04-21 16:34:07.797909,,7,2
2020-04-21 16:34:07.797910,Triple Duplicate,6,3
2020-04-21 16:34:07.797910,,7,3
2020-04-21 16:34:07.797911,,8,3
2020-04-21 16:34:07.797912,Triple Duplicate,7,4
2020-04-21 16:34:07.797913,,8,4
2020-04-21 16:34:07.797913,,9,4
2020-04-21 16:34:07.797914,Triple Duplicate,7,4
2020-04-21 16:34:07.797915,,8,4
2020-04-21 16:34:07.797915,,9,4
2020-04-21 16:34:07.797916,Triple Duplicate,7,4
2020-04-21 16:34:07.797917,,8,4
2020-04-21 16:34:07.797917,,9,4
2020-04-21 16:34:07.797918,Triple Duplicate,7,4
2020-04-21 16:34:07.797919,,8,4
2020-04-21 16:34:07.797920,,9,4
2020-04-21 16:34:07.800243,Retransmission,1,4
2020-04-21 16:34:07.800407,,2,4
2020-04-21 16:34:07.800409,,4,4
2020-04-21 16:34:07.800409,Triple Duplicate,5,2
2020-04-21 16:34:07.800410,,6,2
2020-04-21 16:34:07.800411,,7,2
2020-04-21 16:34:07.800412,Triple Duplicate,6,3
2020-04-21 16:34:07.800413,,7,3
2020-04-21 16:34:07.800413,,8,3
2020-04-21 16:34:07.800414,Triple Duplicate,7,4
2020-04-21 16:34:07.800415,,8,4
2020-04-21 16:34:07.800416,,9,4
2020-04-21 16:34:07.800417,Triple Duplicate,7,4
2020-04-21 16:34:07.800418,,8,4
2020-04-21 16:34:07.800419,,9,4
2020-04-21 16:34:07.800419,Triple Duplicate,7,4
2020-04-21 16:34:07.800420,,8,4
2020-04-21 16:34:07.800421,,9,4
2020-04-21 16:34:07.800422,Triple Duplicate,7,4
2020-04-21 16:34:07.800423,,8,4
2020-04-21 16:34:07.802354,Retransmission,1,4
2020-04-21 16:34:07.802535,,2,4
2020-04-21 16:34:07.802536,,4,4
2020-04-21 16:34:07.802537,Triple Duplicate,5,2
2020-04-21 16:34:07.802537,,6,2
2020-04-21 16:34:07.802538,,7,2
2020-04-21 16:34:07.802539,Triple Duplicate,6,3
2020-04-21 16:34:07.802539,,7,3
2020-04-21 16:34:07.802540,,8,3
2020-04-21 16:34:07.802541,Triple Duplicate,7,4
2020-04-21 16:34:07.802542,,8,4
2020-04-21 16:34:07.802543,,9,4
2020-04-21 16:34:07.802543,Triple Duplicate,7,4
2020-04-21 16:34:07.802544,,8,4
2020-04-21 16:34:07.802544,,9,4
2020-04-21 16:34:07.802545,Triple Duplicate,7,4
2020-04-21 16:34:07.802546,,8,4
2020-04-21 16:34:07.802547,,9,4
2020-04-21 16:34:07.802547,Triple Duplicate,7,4
2020-04-21 16:34:07.802548,,8,4
2020-04-21 16:34:07.802548,,9,4
2020-04-21 16:34:07.802549,Triple Duplicate,7,4
2020-04-21 16:34:07.802831,Retransmission,1,3
2020-04-21 16:34:07.802929,,2,3
2020-04-21 16:34:07.802930,,4,3
2020-04-21 16:34:07.802931,Triple Duplicate,5,2
2020-04-21 16:34:07.802932,,6,2
2020-04-21 16:34:07.802932,,7,2
2020-04-21 16:34:07.802933,Triple Duplicate,6,3
2020-04-21 16:34:07.802933,,7,3
2020-04-21 16:34:07.804223,Retransmission,1,3
2020-04-21 16:34:07.804344,,2,3
2020-04-21 16:34:07.804345,,4,3
2020-04-21 16:34:07.804346,Triple Duplicate,5,2
2020-04-21 16:34:07.804347,,6,2
2020-04-21 16:34:07.869778,Retransmission,1,3
2020-04-21 16:34:07.869848,,2,3
2020-04-21 16:34:07.869848,,4,3
2020-04-21 16:34:07.869849,Triple Duplicate,5,2
2020-04-21 16:34:07.869849,,6,2
2020-04-21 16:34:07.869849,,7,2
2020-04-21 16:34:07.869850,Triple Duplicate,6,3
2020-04-21 16:34:07.869850,,7,3
2020-04-21 16:34:07.869850,,8,3
2020-04-21 16:34:07.869851,,9,3
2020-04-21 16:34:07.869851,Triple Duplicate,7,4
2020-04-21 16:34:07.911246,Retransmission,1,3
2020-04-21 16:34:07.911366,,2,3
2020-04-21 16:34:07.911367,,4,3
2020-04-21 16:34:07.911367,Triple Duplicate,5,2
2020-04-21 16:34:07.912178,Retransmission,1,2
2020-04-21 16:34:07.912360,,2,2
2020-04-21 16:34:07.912361,,3,2
2020-04-21 16:34:07.912362,Triple Duplicate,4,1
2020-04-21 16:34:07.912363,,5,1
2020-04-21 16:34:07.912363,,6,1
2020-04-21 16:34:07.912364,Triple Duplicate,6,3
2020-04-21 16:34:07.912365,,7,3
2020-04-21 16:34:07.912365,,8,3
2020-04-21 16:34:07.912366,Triple Duplicate,7,4
2020-04-21 16:34:07.912367,,8,4
2020-04-21 16:34:07.912367,,9,4
2020-04-21 16:34:07.912368,Triple Duplicate,7,4
2020-04-21 16:34:07.912369,,8,4
2020-04-21 16:34:07.912369,,9,4
2020-04-21 16:34:07.912370,Triple Duplicate,7,4
2020-04-21 16:34:07.912371,,8,4
2020-04-21 16:34:07.912371,,9,4
2020-04-21 16:34:07.912372,Triple Duplicate,7,4
2020-04-21 16:34:07.912373,,8,4
2020-04-21 16:34:07.912374,,9,4
2020-04-21 16:34:07.916811,Retransmission,1,4
2020-04-21 16:34:07.916815,Retransmission,1,1
2020-04-21 16:34:07.916888,,2,1
2020-04-21 16:34:07.916889,,3,1
2020-04-21 16:34:07.916914,Triple Duplicate,4,1
2020-04-21 16:34:07.916914,,5,1
2020-04-21 16:34:07.916915,,6,1
2020-04-21 16:34:07.916916,Triple Duplicate,6,3
2020-04-21 16:34:07.916916,,7,3
2020-04-21 16:34:07.916917,,8,3
2020-04-21 16:34:07.918254,Retransmission,1,4
2020-04-21 16:34:07.918333,,2,4
2020-04-21 16:34:07.918334,,4,4
2020-04-21 16:34:07.918334,Triple Duplicate,5,2
2020-04-21 16:34:07.918335,,6,2
2020-04-21 16:34:07.918335,,7,2
2020-04-21 16:34:07.918335,Triple Duplicate,6,3
2020-04-21 16:34:07.918336,,7,3
2020-04-21 16:34:07.918336,,8,3
2020-04-21 16:34:07.918337,Triple Duplicate,7,4
2020-04-21 16:34:07.918338,,8,4
2020-04-21 16:34:07.918338,Triple Duplicate,7,4
2020-04-21 16:34:07.918338,,8,4
2020-04-21 16:34:07.918339,,9,4
2020-04-21 16:34:07.918339,,10,4
2020-04-21 16:34:07.918339,Triple Duplicate,8,5
2020-04-21 16:34:07.918340,,9,5
2020-04-21 16:34:07.918340,,10,5
2020-04-21 16:34:07.918341,,11,5
2020-04-21 16:34:07.918341,Triple Duplicate,8,5
2020-04-21 16:34:07.918342,,9,5
2020-04-21 16:34:07.918342,Triple Duplicate,7,4
2020-04-21 16:34:07.918343,,8,4
2020-04-21 16:34:07.919389,Retransmission,1,4
2020-04-21 16:34:07.919463,,2,4
2020-04-21 16:34:07.919463,,4,4
2020-04-21 16:34:07.919464,Triple Duplicate,5,2
2020-04-21 16:34:07.919464,,6,2
2020-04-21 16:34:07.919465,,7,2
2020-04-21 16:34:07.919465,Triple Duplicate,6,3
2020-04-21 16:34:07.919465,,7,3
2020-04-21 16:34:07.919466,,8,3
2020-04-21 16:34:07.919466,Triple Duplicate,7,4
2020-04-21 16:34:07.919467,,8,4
2020-04-21 16:34:07.919467,,9,4
2020-04-21 16:34:07.919468,,10,4
2020-04-21 16:34:07.919468,,11,4
2020-04-21 16:34:07.919468,Triple Duplicate,8,5
2020-04-21 16:34:07.919469,Triple Duplicate,7,4
2020-04-21 16:34:07.919469,,8,4
2020-04-21 16:34:07.919469,,9,4
2020-04-21 16:34:07.919470,Triple Duplicate,7,4
2020-04-21 16:34:07.919470,,8,4
2020-04-21 16:34:07.919471,,9,4
2020-04-21 16:34:07.919471,Triple Duplicate,7,4
2020-04-21 16:34:07.919929,Retransmission,1,3
2020-04-21 16:34:07.919977,,2,3
2020-04-21 16:34:07.919978,,4,3
2020-04-21 16:34:07.919978,Triple Duplicate,5,2
2020-04-21 16:34:07.919979,,6,2
2020-04-21 16:34:07.922874,Retransmission,1,3
2020-04-21 16:34:07.922933,,2,3
2020-04-21 16:34:07.922934,Triple Duplicate,4,1
2020-04-21 16:34:07.922934,,5,1
2020-04-21 16:34:07.922934,,6,1
2020-04-21 16:34:07.922935,,7,1
2020-04-21 16:34:07.922935,Triple Duplicate,6,3
2020-04-21 16:34:07.922935,,7,3
2020-04-21 16:34:07.922935,,8,3
2020-04-21 16:34:07.922936,Triple Duplicate,7,4
2020-04-21 16:34:07.922936,,8,4
2020-04-21 16:34:07.922936,,9,4
2020-04-21 16:34:07.922937,Triple Duplicate,7,4
2020-04-21 16:34:07.922937,,8,4
2020-04-21 16:34:07.922937,,9,4
2020-04-21 16:34:07.922937,,10,4
2020-04-21 16:34:07.922938,,11,4
2020-04-21 16:34:07.922938,,12,4
2020-04-21 16:34:07.922938,Triple Duplicate,9,6
2020-04-21 16:34:07.922939,,10,6
2020-04-21 16:34:07.922939,Triple Duplicate,8,5
2020-04-21 16:34:07.922939,,9,5
2020-04-21 16:34:07.923183,Retransmission,1,4
2020-04-21 16:34:07.923244,,2,4
2020-04-21 16:34:07.923244,,4,4
2020-04-21 16:34:07.923245,Triple Duplicate,5,2
2020-04-21 16:34:07.923245,,6,2
2020-04-21 16:34:07.923245,,7,2
2020-04-21 16:34:07.923246,Triple Duplicate,6,3
2020-04-21 16:34:07.923246,,7,3
2020-04-21 16:34:07.923246,,8,3
2020-04-21 16:34:07.923247,,9,3
2020-04-21 16:34:07.923247,,10,3
2020-04-21 16:34:07.923247,,11,3
2020-04-21 16:34:07.923247,Triple Duplicate,8,5
2020-04-21 16:34:07.923248,Triple Duplicate,7,4
2020-04-21 16:34:07.923248,,8,4
2020-04-21 16:34:07.923248,,9,4
2020-04-21 16:34:07.923249,,10,4
2020-04-21 16:34:07.923249,,11,4
2020-04-21 16:34:07.923249,Triple Duplicate,8,5
2020-04-21 16:34:07.923250,,9,5
2020-04-21 16:34:07.923250,,10,5
2020-04-21 16:34:07.923250,Triple Duplicate,8,5
2020-04-21 16:34:07.923251,,9,5
2020-04-21 16:34:07.923813,Retransmission,1,4
2020-04-21 16:34:07.923850,,2,4
2020-04-21 16:34:07.923850,,4,4
2020-04-21 16:34:07.923851,Triple Duplicate,5,2
2020-04-21 16:34:07.923851,,6,2
2020-04-21 16:34:07.987684,Retransmission,1,3
2020-04-21 16:34:07.987823,,2,3
2020-04-21 16:34:07.987824,Triple Duplicate,4,1
2020-04-21 16:34:07.987824,,5,1
2020-04-21 16:34:07.987825,,6,1
2020-04-21 16:34:07.987826,,7,1
2020-04-21 16:34:07.987826,Triple Duplicate,6,3
2020-04-21 16:34:07.987827,,7,3
2020-04-21 16:34:07.987828,,8,3
2020-04-21 16:34:07.987828,Triple Duplicate,7,4
2020-04-21 16:34:07.988467,Retransmission,1,3
2020-04-21 16:34:07.988547,,2,3
2020-04-21 16:34:08.029573,Retransmission,1,1
2020-04-21 16:34:08.029691,,2,1
2020-04-21 16:34:08.029692,,3,1
2020-04-21 16:34:08.029693,Triple Duplicate,4,1
2020-04-21 16:34:08.030375,Retransmission,1,2
2020-04-21 16:34:08.030558,,2,2
2020-04-21 16:34:08.030559,,3,2
2020-04-21 16:34:08.030559,Triple Duplicate,4,1
2020-04-21 16:34:08.030560,,5,1
2020-04-21 16:34:08.030561,Triple Duplicate,5,2
2020-04-21 16:34:08.030561,,6,2
2020-04-21 16:34:08.030562,,7,2
2020-04-21 16:34:08.030563,,8,2
2020-04-21 16:34:08.030563,Triple Duplicate,7,4
2020-04-21 16:34:08.030564,,8,4
2020-04-21 16:34:08.030565,,9,4
2020-04-21 16:34:08.030565,Triple Duplicate,7,4
2020-04-21 16:34:08.030566,,8,4
2020-04-21 16:34:08.030567,,9,4
2020-04-21 16:34:08.030567,Triple Duplicate,7,4
2020-04-21 16:34:08.030568,,8,4
2020-04-21 16:34:08.030569,,9,4
2020-04-21 16:34:08.030569,Triple Duplicate,7,4
2020-04-21 16:34:08.030570,,8,4
2020-04-21 16:34:08.030571,,9,4
2020-04-21 16:34:08.030571,Triple Duplicate,7,4
2020-04-21 16:34:08.031729,Retransmission,1,3
2020-04-21 16:34:08.031865,,2,3
2020-04-21 16:34:08.031866,,4,3
2020-04-21 16:34:08.031867,Triple Duplicate,5,2
2020-04-21 16:34:08.031868,,6,2
2020-04-21 16:34:08.031868,,7,2
2020-04-21 16:34:08.031869,Triple Duplicate,6,3
2020-04-21 16:34:08.031870,,7,3
2020-04-21 16:34:08.031870,,8,3
2020-04-21 16:34:08.034265,Retransmission,1,4
2020-04-21 16:34:08.034429,,2,4
2020-04-21 16:34:08.034430,,4,4
2020-04-21 16:34:08.034430,Triple Duplicate,5,2
2020-04-21 16:34:08.034431,,6,2
2020-04-21 16:34:08.034431,,7,2
2020-04-21 16:34:08.034432,Triple Duplicate,6,3
2020-04-21 16:34:08.034433,,7,3
2020-04-21 16:34:08.034434,Triple Duplicate,6,3
2020-04-21 16:34:08.034434,,7,3
2020-04-21 16:34:08.034435,,8,3
2020-04-21 16:34:08.034436,,9,3
2020-04-21 16:34:08.034436,Triple Duplicate,7,4
2020-04-21 16:34:08.034437,,8,4
2020-04-21 16:34:08.034438,,9,4
2020-04-21 16:34:08.034438,Triple Duplicate,7,4
2020-04-21 16:34:08.034439,,8,4
2020-04-21 16:34:08.034986,Retransmission,1,4
2020-04-21 16:34:08.035116,,2,4
2020-04-21 16:34:08.035117,,4,4
2020-04-21 16:34:08.035118,Triple Duplicate,5,2
2020-04-21 16:34:08.035119,,6,2
2020-04-21 16:34:08.035119,,7,2
2020-04-21 16:34:08.035120,Triple Duplicate,6,3
2020-04-21 16:34:08.036077,Retransmission,1,3
2020-04-21 16:34:08.036236,,2,3
2020-04-21 16:34:08.036237,,4,3
2020-04-21 16:34:08.036237,Triple Duplicate,5,2
2020-04-21 16:34:08.036238,,6,2
2020-04-21 16:34:08.036238,,7,2
2020-04-21 16:34:08.036239,Triple Duplicate,6,3
2020-04-21 16:34:08.036240,,7,3
2020-04-21 16:34:08.036240,,8,3
2020-04-21 16:34:08.036241,Triple Duplicate,7,4
2020-04-21 16:34:08.036242,,8,4
2020-04-21 16:34:08.036242,,9,4
2020-04-21 16:34:08.036243,Triple Duplicate,7,4
2020-04-21 16:34:08.036244,,8,4
2020-04-21 16:34:08.036244,,9,4
2020-04-21 16:34:08.036245,Triple Duplicate,7,4
2020-04-21 16:34:08.037941,Retransmission,1,3
2020-04-21 16:34:08.038080,,2,3
2020-04-21 16:34:08.038080,,4,3
2020-04-21 16:34:08.038081,Triple Duplicate,5,2
2020-04-21 16:34:08.038082,,6,2
2020-04-21 16:34:08.038083,,7,2
2020-04-21 16:34:08.038083,Triple Duplicate,6,3
2020-04-21 16:34:08.038084,,7,3
2020-04-21 16:34:08.038085,,8,3
2020-04-21 16:34:08.038085,Triple Duplicate,7,4
2020-04-21 16:34:08.038086,,8,4
2020-04-21 16:34:08.040320,Retransmission,1,4
2020-04-21 16:34:08.040541,,2,4
2020-04-21 16:34:08.040542,,4,4
2020-04-21 16:34:08.040543,Triple Duplicate,5,2
2020-04-21 16:34:08.040544,,6,2
2020-04-21 16:34:08.040545,,7,2
2020-04-21 16:34:08.040545,Triple Duplicate,6,3
2020-04-21 16:34:08.040546,,7,3
2020-04-21 16:34:08.040546,,8,3
2020-04-21 16:34:08.040547,Triple Duplicate,7,4
2020-04-21 16:34:08.040548,,8,4
2020-04-21 16:34:08.040548,,9,4
2020-04-21 16:34:08.040549,Triple Duplicate,7,4
2020-04-21 16:34:08.040550,,8,4
2020-04-21 16:34:08.040551,,9,4
2020-04-21 16:34:08.040551,Triple Duplicate,7,4
2020-04-21 16:34:08.040552,,8,4
2020-04-21 16:34:08.040553,Triple Duplicate,7,4
2020-04-21 16:34:08.040553,,8,4
2020-04-21 16:34:08.040554,,9,4
2020-04-21 16:34:08.040555,,10,4
2020-04-21 16:34:08.040555,Triple Duplicate,8,5
2020-04-21 16:34:08.040556,,9,5
2020-04-21 16:34:08.040557,,10,5
2020-04-21 16:34:08.040557,Triple Duplicate,8,5
2020-04-21 16:34:08.040558,,9,5
2020-04-21 16:34:08.040559,Triple Duplicate,7,4
2020-04-21 16:34:08.040559,,8,4
2020-04-21 16:34:08.040560,,9,4
2020-04-21 16:34:08.040561,,10,4
2020-04-21 16:34:08.040561,Triple Duplicate,8,5
2020-04-21 16:34:08.040562,,9,5
2020-04-21 16:34:08.040562,,10,5
2020-04-21 16:34:08.041761,Retransmission,1,5
2020-04-21 16:34:08.041908,,2,5
2020-04-21 16:34:08.041909,,4,5
2020-04-21 16:34:08.041909,Triple Duplicate,5,2
2020-04-21 16:34:08.041910,,6,2
2020-04-21 16:34:08.041911,,7,2
2020-04-21 16:34:08.041912,Triple Duplicate,6,3
2020-04-21 16:34:08.041912,,7,3
2020-04-21 16:34:08.041913,,8,3
2020-04-21 16:34:08.041913,Triple Duplicate,7,4
2020-04-21 16:34:08.041915,,8,4
2020-04-21 16:34:08.041915,,9,4
2020-04-21 16:34:08.044948,Retransmission,1,4
2020-04-21 16:34:08.045120,,2,4
2020-04-21 16:34:08.045121,,4,4
2020-04-21 16:34:08.045121,Triple Duplicate,5,2
2020-04-21 16:34:08.045122,,6,2
2020-04-21 16:34:08.118491,Retransmission,1,3
2020-04-21 16:34:08.118635,,2,3
2020-04-21 16:34:08.118635,,4,3
2020-04-21 16:34:08.118636,Triple Duplicate,5,2
2020-04-21 16:34:08.118637,,6,2
2020-04-21 16:34:08.118637,,7,2
2020-04-21 16:34:08.118638,Triple Duplicate,6,3
2020-04-21 16:34:08.118639,,7,3
2020-04-21 16:34:08.118639,,8,3
2020-04-21 16:34:08.118640,Triple Duplicate,7,4
2020-04-21 16:34:08.118640,,8,4
2020-04-21 16:34:08.119730,Retransmission,1,4
2020-04-21 16:34:08.119837,,2,4
2020-04-21 16:34:08.161189,Retransmission,1,1
2020-04-21 16:34:08.161311,,2,1
2020-04-21 16:34:08.161312,,3,1
2020-04-21 16:34:08.161312,Triple Duplicate,4,1
2020-04-21 16:34:08.161993,Retransmission,1,2
2020-04-21 16:34:08.162144,,2,2
2020-04-21 16:34:08.162145,Triple Duplicate,4,1
2020-04-21 16:34:08.162145,,5,1
2020-04-21 16:34:08.162146,,6,1
2020-04-21 16:34:08.162147,,7,1
2020-04-21 16:34:08.162147,Triple Duplicate,6,3
2020-04-21 16:34:08.162148,,7,3
2020-04-21 16:34:08.162149,,8,3
2020-04-21 16:34:08.162149,Triple Duplicate,7,4
2020-04-21 16:34:08.162150,,8,4
2020-04-21 16:34:08.162151,Triple Duplicate,7,4
2020-04-21 16:34:08.162151,,8,4
2020-04-21 16:34:08.162457,Retransmission,1,4
2020-04-21 16:34:08.162540,,2,4
2020-04-21 16:34:08.162541,,4,4
2020-04-21 16:34:08.162541,Triple Duplicate,5,2
2020-04-21 16:34:08.162542,,6,2
2020-04-21 16:34:08.162543,,7,2
2020-04-21 16:34:08.162543,Triple Duplicate,6,3
2020-04-21 16:34:08.162544,,7,3
2020-04-21 16:34:08.162545,,8,3
2020-04-21 16:34:08.162545,Triple Duplicate,7,4
2020-04-21 16:34:08.163961,Retransmission,1,3
2020-04-21 16:34:08.164096,,2,3
2020-04-21 16:34:08.164097,,4,3
2020-04-21 16:34:08.164097,Triple Duplicate,5,2
2020-04-21 16:34:08.164098,,6,2
2020-04-21 16:34:08.164099,Triple Duplicate,6,3
2020-04-21 16:34:08.164099,,7,3
2020-04-21 16:34:08.164100,,8,3
2020-04-21 16:34:08.164101,,9,3
2020-04-21 16:34:08.165545,Retransmission,1,4
2020-04-21 16:34:08.165681,,2,4
2020-04-21 16:34:08.165682,,4,4
2020-04-21 16:34:08.165682,Triple Duplicate,5,2
2020-04-21 16:34:08.165683,,6,2
2020-04-21 16:34:08.165684,,7,2
2020-04-21 16:34:08.165685,Triple Duplicate,6,3
2020-04-21 16:34:08.165686,,7,3
2020-04-21 16:34:08.165686,,8,3
2020-04-21 16:34:08.166208,Retransmission,1,4
2020-04-21 16:34:08.166343,,2,4
2020-04-21 16:34:08.166343,,4,4
2020-04-21 16:34:08.166344,Triple Duplicate,5,2
2020-04-21 16:34:08.166345,,6,2
2020-04-21 16:34:08.166345,,7,2
2020-04-21 16:34:08.166346,Triple Duplicate,6,3
2020-04-21 16:34:08.166347,,7,3
2020-04-21 16:34:08.166347,,8,3
2020-04-21 16:34:08.167830,Retransmission,1,4
2020-04-21 16:34:08.167970,,2,4
2020-04-21 16:34:08.167971,,4,4
2020-04-21 16:34:08.167971,Triple Duplicate,5,2
2020-04-21 16:34:08.167972,,6,2
2020-04-21 16:34:08.167973,,7,2
2020-04-21 16:34:08.167973,Triple Duplicate,6,3
2020-04-21 16:34:08.168954,Retransmission,1,3
2020-04-21 16:34:08.169154,,2,3
2020-04-21 16:34:08.169155,,4,3
2020-04-21 16:34:08.169156,Triple Duplicate,5,2
2020-04-21 16:34:08.169157,,6,2
2020-04-21 16:34:08.169157,,7,2
2020-04-21 16:34:08.169158,Triple Duplicate,6,3
2020-04-21 16:34:08.169159,,7,3
2020-04-21 16:34:08.169160,,8,3
2020-04-21 16:34:08.169160,Triple Duplicate,7,4
2020-04-21 16:34:08.169161,,8,4
2020-04-21 16:34:08.169162,,9,4
2020-04-21 16:34:08.169163,Triple Duplicate,7,4
2020-04-21 16:34:08.169163,,8,4
2020-04-21 16:34:08.169164,,9,4
2020-04-21 16:34:08.169165,Triple Duplicate,7,4
2020-04-21 16:34:08.169165,,8,4
2020-04-21 16:34:08.169166,,9,4
2020-04-21 16:34:08.169167,Triple Duplicate,7,4
2020-04-21 16:34:08.169168,,8,4
2020-04-21 16:34:08.169168,,9,4
2020-04-21 16:34:08.169169,Triple Duplicate,7,4
2020-04-21 16:34:08.169170,,8,4
2020-04-21 16:34:08.169170,,9,4
2020-04-21 16:34:08.169171,Triple Duplicate,7,4
2020-04-21 16:34:08.169172,,8,4
2020-04-21 16:34:08.169325,Retransmission,1,4
2020-04-21 16:34:08.169459,,2,4
2020-04-21 16:34:08.169460,,4,4
2020-04-21 16:34:08.169461,Triple Duplicate,5,2
2020-04-21 16:34:08.169461,,6,2
2020-04-21 16:34:08.169462,,7,2
2020-04-21 16:34:08.169463,Triple Duplicate,6,3
2020-04-21 16:34:08.169463,,7,3
2020-04-21 16:34:08.169464,,8,3
2020-04-21 16:34:08.169465,Triple Duplicate,7,4
2020-04-21 16:34:08.169465,,8,4
2020-04-21 16:34:08.169466,,9,4
2020-04-21 16:34:08.169467,Triple Duplicate,7,4
2020-04-21 16:34:08.169467,,8,4
2020-04-21 16:34:08.169468,,9,4
2020-04-21 16:34:08.169469,Triple Duplicate,7,4
2020-04-21 16:34:08.169469,,8,4
2020-04-21 16:34:08.169470,,9,4
2020-04-21 16:34:08.169470,Triple Duplicate,7,4
2020-04-21 16:34:08.169471,,8,4
2020-04-21 16:34:08.169472,,9,4
2020-04-21 16:34:08.169473,Triple Duplicate,7,4
2020-04-21 16:34:08.170644,Retransmission,1,3
2020-04-21 16:34:08.170829,,2,3
2020-04-21 16:34:08.170830,,4,3
2020-04-21 16:34:08.170831,Triple Duplicate,5,2
2020-04-21 16:34:08.170831,,6,2
2020-04-21 16:34:08.170833,,7,2
2020-04-21 16:34:08.170833,Triple Duplicate,6,3
2020-04-21 16:34:08.170834,,7,3
2020-04-21 16:34:08.170834,,8,3
2020-04-21 16:34:08.170835,Triple Duplicate,7,4
2020-04-21 16:34:08.170836,,8,4
2020-04-21 16:34:08.170836,,9,4
2020-04-21 16:34:08.170837,Triple Duplicate,7,4
2020-04-21 16:34:08.170838,,8,4
2020-04-21 16:34:08.170838,,9,4
2020-04-21 16:34:08.170839,Triple Duplicate,7,4
2020-04-21 16:34:08.170840,,8,4
2020-04-21 16:34:08.170841,Triple Duplicate,7,4
2020-04-21 16:34:08.170841,,8,4
2020-04-21 16:34:08.170842,,9,4
2020-04-21 16:34:08.170842,,10,4
2020-04-21 16:34:08.170843,Triple Duplicate,8,5
2020-04-21 16:34:08.170844,,9,5
2020-04-21 16:34:08.172199,Retransmission,1,4
2020-04-21 16:34:08.172320,,2,4
2020-04-21 16:34:08.172322,,4,4
2020-04-21 16:34:08.172322,Triple Duplicate,5,2
2020-04-21 16:34:08.172323,,6,2
2020-04-21 16:34:08.238340,Retransmission,1,3
2020-04-21 16:34:08.238488,,2,3
2020-04-21 16:34:08.238489,,4,3
2020-04-21 16:34:08.238490,Triple Duplicate,5,2
2020-04-21 16:34:08.238490,,6,2
2020-04-21 16:34:08.238491,,7,2
2020-04-21 16:34:08.238492,Triple Duplicate,6,3
2020-04-21 16:34:08.238492,,7,3
2020-04-21 16:34:08.238493,,8,3
2020-04-21 16:34:08.238494,Triple Duplicate,7,4
2020-04-21 16:34:08.238494,,8,4
2020-04-21 16:34:08.238495,,9,4
2020-04-21 16:34:08.279331,Retransmission,1,4
2020-04-21 16:34:08.279456,,2,4
2020-04-21 16:34:08.279975,Retransmission,1,1
2020-04-21 16:34:08.280089,,2,1
2020-04-21 16:34:08.280090,,3,1
2020-04-21 16:34:08.280091,Triple Duplicate,4,1
2020-04-21 16:34:08.280900,Retransmission,1,2
2020-04-21 16:34:08.281050,,2,2
2020-04-21 16:34:08.281051,,3,2
2020-04-21 16:34:08.281052,Triple Duplicate,4,1
2020-04-21 16:34:08.281053,,5,1
2020-04-21 16:34:08.281053,,6,1
2020-04-21 16:34:08.281054,Triple Duplicate,6,3
2020-04-21 16:34:08.281055,,7,3
2020-04-21 16:34:08.281055,,8,3
2020-04-21 16:34:08.281056,Triple Duplicate,7,4
2020-04-21 16:34:08.281057,,8,4
2020-04-21 16:34:08.281057,,9,4
2020-04-21 16:34:08.281058,Triple Duplicate,7,4
2020-04-21 16:34:08.281510,Retransmission,1,3
2020-04-21 16:34:08.281661,,2,3
2020-04-21 16:34:08.281662,,4,3
2020-04-21 16:34:08.281663,Triple Duplicate,5,2
2020-04-21 16:34:08.281664,,6,2
2020-04-21 16:34:08.281664,,7,2
2020-04-21 16:34:08.281665,Triple Duplicate,6,3
2020-04-21 16:34:08.281666,,7,3
2020-04-21 16:34:08.281666,,8,3
2020-04-21 16:34:08.281667,Triple Duplicate,7,4
2020-04-21 16:34:08.282888,Retransmission,1,3
2020-04-21 16:34:08.283053,,2,3
2020-04-21 16:34:08.283053,,4,3
2020-04-21 16:34:08.283054,Triple Duplicate,5,2
2020-04-21 16:34:08.283055,,6,2
2020-04-21 16:34:08.283056,,7,2
2020-04-21 16:34:08.283056,Triple Duplicate,6,3
2020-04-21 16:34:08.283057,,7,3
2020-04-21 16:34:08.283058,Triple Duplicate,6,3
2020-04-21 16:34:08.283058,,7,3
2020-04-21 16:34:08.283059,,8,3
2020-04-21 16:34:08.283060,,9,3
2020-04-21 16:34:08.283060,Triple Duplicate,7,4
